"PricePerNight","Region","UserIncome","Booked?","Nights"
557,"Las Vegas",79106,1,1
233,"Hawaii",199001,1,2
522,"New York",107163,1,2
634,"Las Vegas",144470,1,4
421,"Las Vegas",150794,1,2
291,"Washington",64069,1,2
497,"Miami",157199,0,0
361,"Las Vegas",163656,1,5
564,"Las Vegas",173838,1,2
568,"Chicago",34019,0,0
388,"Washington",129221,1,2
288,"Miami",87019,1,5
320,"Miami",159437,1,5
419,"New York",51349,1,2
321,"Las Vegas",166218,1,3
297,"Chicago",168036,1,5
206,"New York",42899,1,2
486,"New York",30072,1,3
383,"Washington",69177,1,1
597,"Washington",93687,0,0
423,"Las Vegas",46493,1,2
414,"New York",64517,1,4
610,"Las Vegas",101811,1,2
418,"Chicago",198456,1,1
516,"Las Vegas",104712,0,0
480,"Hawaii",59421,1,5
564,"New York",78925,0,0
542,"Miami",142064,0,0
257,"Las Vegas",49032,1,4
450,"Miami",124636,1,5
512,"Washington",35324,1,5
530,"Chicago",40187,0,0
293,"Miami",46197,1,5
308,"Washington",28935,0,0
474,"Hawaii",112735,1,1
415,"Chicago",110871,1,3
629,"Miami",187401,1,3
547,"New York",153406,1,2
243,"Miami",163478,1,1
557,"Miami",101265,0,0
422,"Las Vegas",178224,1,1
452,"New York",47000,0,0
411,"Las Vegas",33622,0,0
491,"Miami",116111,0,0
529,"Miami",98940,0,0
533,"Las Vegas",193816,1,4
641,"Las Vegas",141800,0,0
525,"Chicago",199854,1,3
206,"New York",134005,1,2
369,"Chicago",133971,1,3
595,"Washington",65890,0,0
604,"Chicago",51597,1,2
308,"Las Vegas",44074,0,0
301,"Chicago",153519,1,1
440,"New York",165222,1,1
308,"New York",32300,1,1
587,"New York",172339,1,3
591,"Hawaii",96327,1,3
622,"Chicago",28147,0,0
484,"Washington",176724,1,2
618,"Chicago",118427,1,4
437,"Las Vegas",178773,1,2
633,"Las Vegas",47497,0,0
364,"Hawaii",65639,1,1
208,"New York",181715,1,4
568,"Hawaii",160828,1,4
331,"Washington",155219,1,5
460,"Chicago",166434,1,5
369,"Chicago",74474,0,0
307,"Hawaii",160870,1,2
523,"Las Vegas",176491,1,2
226,"Hawaii",34853,0,0
280,"Hawaii",185990,1,2
633,"Las Vegas",117225,1,5
346,"New York",110707,1,2
289,"Washington",195134,1,2
420,"Chicago",178821,1,4
203,"Washington",125404,1,4
215,"Chicago",107372,1,5
209,"Miami",52444,0,0
492,"Washington",140568,1,4
625,"Miami",74091,0,0
416,"Las Vegas",53682,0,0
449,"New York",144254,1,2
578,"Las Vegas",85175,1,5
577,"Chicago",54121,0,0
266,"Miami",97768,1,2
206,"Hawaii",87537,1,1
411,"Las Vegas",90325,1,4
341,"Las Vegas",153450,1,3
592,"Washington",184485,1,4
259,"Las Vegas",93494,1,3
215,"Miami",78934,1,3
500,"Las Vegas",199211,1,5
548,"Las Vegas",162302,1,2
292,"New York",151888,1,1
410,"Las Vegas",159761,1,5
575,"New York",98516,0,0
243,"Chicago",54929,1,4
273,"Las Vegas",170924,1,5
304,"Washington",83114,1,2
429,"Hawaii",185177,1,3
283,"Las Vegas",76659,1,2
501,"Las Vegas",119644,1,3
465,"Miami",163584,1,4
269,"New York",193925,1,4
624,"Washington",84271,1,5
305,"New York",30110,1,3
468,"Miami",65858,0,0
408,"New York",31492,1,1
333,"Hawaii",88720,1,5
590,"Miami",112651,0,0
370,"New York",190361,1,1
362,"Washington",187980,1,1
506,"Miami",83217,0,0
346,"New York",146807,0,0
440,"Hawaii",167964,1,4
206,"Hawaii",195564,1,2
526,"Miami",78136,0,0
558,"Las Vegas",117344,1,3
448,"Miami",99873,1,1
260,"New York",106513,1,4
432,"Chicago",41975,0,0
566,"Miami",46925,0,0
256,"Hawaii",190148,1,3
515,"Miami",130499,1,5
255,"New York",43754,1,1
494,"Las Vegas",135064,0,0
273,"Washington",181692,1,2
201,"Miami",49968,1,4
416,"Miami",108395,0,0
229,"Washington",110552,1,1
409,"Hawaii",94527,1,4
387,"New York",36567,0,0
643,"Las Vegas",104906,1,5
579,"Miami",194392,1,4
598,"Hawaii",122234,1,3
521,"Miami",161307,1,2
597,"Las Vegas",80517,0,0
416,"Miami",151398,1,4
542,"Washington",112885,0,0
518,"Hawaii",157425,0,0
371,"New York",165270,1,2
490,"Las Vegas",142801,1,5
495,"Chicago",69319,1,5
424,"Miami",198965,1,4
410,"New York",166576,1,2
328,"New York",142889,1,2
281,"Hawaii",197011,1,5
255,"Hawaii",66658,1,5
482,"Hawaii",54075,0,0
223,"Hawaii",49682,1,3
291,"Miami",149831,1,5
482,"Las Vegas",121793,1,2
646,"Miami",43527,0,0
300,"New York",154287,1,4
372,"Miami",107445,1,3
588,"New York",174916,1,5
420,"Miami",144664,1,1
439,"Las Vegas",163959,1,5
252,"Las Vegas",57558,0,0
412,"Miami",110961,0,0
244,"Las Vegas",30784,1,3
375,"Chicago",70704,1,4
536,"Chicago",81187,1,1
391,"New York",125455,0,0
514,"New York",31491,0,0
248,"Las Vegas",37343,1,5
606,"Miami",33077,1,2
638,"Miami",40388,1,1
290,"Hawaii",98470,0,0
499,"New York",153487,0,0
336,"Miami",50753,0,0
433,"Las Vegas",42941,0,0
646,"Las Vegas",74544,0,0
590,"Miami",118295,1,4
558,"Las Vegas",136820,1,1
377,"Miami",113603,0,0
431,"Las Vegas",159161,1,5
498,"Chicago",76371,0,0
348,"New York",158699,1,1
282,"Hawaii",163760,1,1
338,"Hawaii",64082,1,3
610,"Miami",97239,1,3
304,"Las Vegas",189942,1,4
569,"Chicago",124317,1,5
561,"Las Vegas",161014,0,0
274,"New York",122881,1,4
392,"Miami",88748,0,0
563,"Las Vegas",171570,1,2
384,"New York",126304,1,5
562,"Miami",92338,1,3
260,"Las Vegas",140689,1,5
585,"Miami",158065,1,2
635,"Hawaii",160462,1,1
595,"New York",124463,0,0
497,"New York",166952,1,5
353,"New York",115220,1,4
310,"New York",119912,1,5
538,"New York",98164,0,0
398,"Las Vegas",99159,1,3
632,"Las Vegas",115236,0,0
293,"New York",122153,1,5
612,"New York",96684,0,0
352,"Washington",84887,1,1
394,"Washington",132412,0,0
293,"Las Vegas",28549,1,4
269,"New York",151107,1,5
563,"New York",120217,0,0
257,"Washington",104117,1,1
555,"Las Vegas",55052,0,0
607,"Miami",71088,1,2
566,"Washington",189212,0,0
641,"New York",48005,0,0
380,"Miami",188940,1,5
557,"Washington",193031,1,3
329,"New York",167264,1,3
509,"Miami",70630,0,0
200,"Washington",93079,1,1
613,"New York",142932,0,0
538,"Miami",67540,1,2
419,"Miami",134368,1,3
279,"New York",108851,1,1
520,"Washington",47955,0,0
631,"Hawaii",74947,1,4
561,"Washington",152830,0,0
383,"Las Vegas",85429,1,1
521,"Miami",49410,0,0
447,"New York",141229,1,5
318,"Washington",157389,1,2
573,"Miami",191813,1,5
200,"New York",42080,0,0
314,"New York",87166,1,5
514,"Chicago",69006,1,5
502,"Washington",34588,0,0
302,"New York",175490,1,2
597,"New York",93738,1,4
364,"Chicago",84716,1,5
464,"Washington",99097,1,3
604,"Hawaii",66532,1,1
635,"Washington",66239,0,0
648,"Washington",195125,0,0
353,"New York",180873,1,3
393,"Chicago",40638,0,0
560,"Chicago",147885,0,0
223,"Washington",112248,1,2
544,"Miami",35017,0,0
538,"Miami",180780,1,4
465,"Miami",179859,1,5
287,"New York",188587,1,5
606,"Chicago",50643,0,0
501,"Washington",137956,0,0
400,"Washington",73409,0,0
275,"Las Vegas",185307,1,4
396,"Las Vegas",188227,1,3
349,"Hawaii",164372,0,0
449,"Washington",106589,1,5
346,"New York",108878,0,0
539,"Chicago",62715,0,0
560,"Las Vegas",83795,0,0
284,"Washington",29851,0,0
392,"Miami",72356,1,1
247,"Washington",109855,1,1
352,"Miami",90867,1,5
271,"New York",52222,1,5
485,"New York",172647,1,4
337,"Hawaii",137824,0,0
568,"New York",181004,0,0
563,"Las Vegas",84692,1,2
407,"New York",69866,0,0
493,"Hawaii",94457,1,1
622,"New York",194691,0,0
438,"Miami",112687,0,0
589,"Washington",60650,0,0
556,"Miami",39880,0,0
517,"Miami",162705,1,3
587,"New York",129366,0,0
403,"Miami",176276,1,4
226,"Hawaii",118104,1,4
574,"New York",112588,1,3
403,"Las Vegas",62597,0,0
359,"Las Vegas",177924,1,4
387,"Miami",108406,0,0
344,"Miami",59607,0,0
606,"Las Vegas",133297,0,0
319,"Miami",180670,1,2
356,"Miami",88951,1,5
291,"Hawaii",80534,1,1
450,"New York",34065,0,0
626,"Las Vegas",137006,0,0
593,"Chicago",188951,1,5
403,"Washington",72423,0,0
616,"Las Vegas",63176,0,0
639,"Miami",147278,0,0
552,"New York",174172,1,1
265,"Miami",34776,1,5
416,"New York",193856,0,0
519,"New York",100306,0,0
486,"New York",60595,1,5
255,"Miami",126506,1,2
208,"Hawaii",138579,1,2
284,"Las Vegas",50887,1,3
238,"Las Vegas",179759,1,3
511,"Chicago",168089,0,0
222,"Las Vegas",184915,1,5
543,"Las Vegas",76807,1,5
585,"Las Vegas",82121,0,0
387,"Las Vegas",79559,1,1
554,"New York",166602,1,2
390,"New York",65737,0,0
590,"New York",50951,0,0
362,"Las Vegas",161968,1,4
547,"Washington",29518,0,0
263,"Hawaii",57583,1,3
391,"Las Vegas",81444,0,0
440,"Miami",193311,1,3
512,"Las Vegas",45317,0,0
268,"Hawaii",74219,1,4
534,"Washington",63038,1,3
615,"Chicago",169828,1,3
603,"Washington",101346,0,0
465,"Las Vegas",57948,1,1
299,"Miami",112406,1,5
294,"Hawaii",62610,1,1
487,"Miami",190122,1,5
639,"Las Vegas",92111,0,0
243,"Las Vegas",30811,1,2
540,"New York",50144,0,0
215,"Miami",88288,1,1
486,"Las Vegas",176403,0,0
229,"New York",95980,1,2
534,"Hawaii",179453,1,5
212,"Washington",191911,1,1
335,"Las Vegas",78384,0,0
286,"Miami",111704,1,5
470,"New York",199388,1,5
246,"Hawaii",179004,1,1
588,"Chicago",195064,1,2
635,"Washington",180008,1,1
587,"Las Vegas",153037,1,4
551,"New York",178411,0,0
374,"Las Vegas",150632,1,5
381,"Miami",190242,1,1
230,"Las Vegas",80090,1,2
355,"Miami",57615,0,0
201,"Chicago",151569,1,1
618,"Hawaii",60414,1,4
525,"Las Vegas",72780,0,0
471,"Las Vegas",102463,1,1
477,"Miami",44531,0,0
299,"Washington",39356,0,0
209,"Miami",25141,0,0
402,"Hawaii",119717,0,0
642,"New York",73003,0,0
433,"Hawaii",119056,0,0
601,"Miami",188557,1,3
405,"Las Vegas",189745,1,4
223,"Miami",121238,1,5
644,"Miami",35227,1,2
292,"Washington",67660,1,2
576,"Las Vegas",190092,1,5
213,"Washington",173655,1,2
525,"New York",135903,1,5
613,"Hawaii",141808,1,3
336,"Miami",175423,1,2
469,"Las Vegas",138645,1,3
623,"Las Vegas",189341,0,0
528,"Las Vegas",144919,0,0
558,"Las Vegas",161670,1,1
416,"New York",139580,0,0
221,"Las Vegas",121760,0,0
418,"Miami",198369,1,4
312,"Hawaii",128086,1,4
252,"Las Vegas",97816,0,0
626,"New York",78136,0,0
202,"Washington",103291,0,0
214,"Washington",110425,1,4
559,"Las Vegas",50455,0,0
348,"Las Vegas",171289,1,4
492,"Miami",105387,1,5
449,"New York",130499,1,5
219,"Chicago",123167,1,5
258,"Miami",114256,0,0
448,"Hawaii",115805,0,0
603,"Las Vegas",55742,0,0
446,"Washington",146303,1,4
332,"Chicago",124816,1,1
618,"Washington",120432,1,3
355,"Washington",31833,0,0
623,"Washington",100955,1,1
225,"Hawaii",45856,0,0
493,"New York",118151,1,5
429,"Chicago",82749,1,1
218,"Miami",199148,1,1
325,"Hawaii",78397,1,1
299,"Washington",83084,1,4
348,"Chicago",46107,0,0
300,"Washington",102489,1,1
386,"New York",192325,0,0
487,"Miami",63811,0,0
592,"New York",181104,1,1
281,"Hawaii",152277,1,5
313,"New York",54650,1,3
371,"Miami",149340,1,2
318,"New York",138673,1,3
312,"Miami",162929,1,5
439,"Las Vegas",195057,1,3
254,"Washington",113245,0,0
484,"Washington",125069,1,4
406,"Miami",198118,1,3
215,"New York",150411,0,0
221,"Las Vegas",99260,1,1
238,"Chicago",169593,1,3
299,"Washington",128817,1,1
433,"Miami",189529,0,0
599,"Hawaii",27291,0,0
564,"New York",106055,1,2
443,"Miami",38647,0,0
462,"Las Vegas",168031,1,5
419,"Las Vegas",172456,1,1
321,"Miami",77144,0,0
437,"New York",167881,1,4
388,"New York",163772,1,1
286,"Chicago",38776,0,0
575,"Miami",56371,0,0
482,"Miami",145423,1,4
550,"New York",75538,1,1
368,"Washington",184149,1,5
256,"Miami",192835,1,1
466,"New York",51689,0,0
577,"Miami",163741,0,0
275,"Washington",43165,0,0
314,"Miami",35727,1,5
397,"Miami",94300,1,3
523,"Miami",73368,0,0
584,"Miami",39394,1,5
400,"Washington",99744,1,2
519,"New York",140023,1,3
395,"Washington",66761,1,3
551,"Miami",145915,0,0
523,"Miami",76283,0,0
248,"Hawaii",76664,0,0
647,"Washington",62186,0,0
499,"Chicago",31943,0,0
419,"Chicago",79687,1,3
576,"New York",36103,0,0
294,"Washington",90336,1,4
296,"Washington",113141,1,4
583,"Hawaii",159871,1,2
335,"Las Vegas",191976,1,5
371,"Chicago",72243,0,0
575,"Miami",69965,1,5
417,"Las Vegas",28800,0,0
406,"Las Vegas",70065,1,1
279,"Chicago",135525,1,1
541,"Miami",93448,0,0
501,"Chicago",79098,0,0
411,"Las Vegas",138295,1,1
234,"Washington",155606,0,0
560,"Washington",53039,1,2
253,"New York",45958,1,5
572,"Washington",166322,1,4
506,"New York",86715,0,0
595,"Miami",31049,1,1
612,"Washington",168744,0,0
604,"New York",96967,1,1
566,"Hawaii",108737,0,0
448,"Las Vegas",174925,1,3
549,"Las Vegas",35683,0,0
622,"Chicago",48369,0,0
227,"Miami",184231,1,4
519,"Washington",92412,0,0
504,"New York",106658,1,3
513,"Miami",101092,1,3
306,"New York",109264,0,0
571,"Las Vegas",49982,0,0
436,"New York",44895,1,3
308,"Las Vegas",73790,1,4
609,"Miami",50628,0,0
536,"Chicago",125427,1,4
228,"Miami",48219,1,3
518,"Miami",142007,1,1
565,"Las Vegas",165737,1,1
588,"Miami",197662,1,2
215,"Washington",153896,1,3
368,"Hawaii",136527,1,3
238,"New York",111331,1,1
227,"Washington",176073,1,1
465,"Hawaii",29865,0,0
285,"Chicago",181129,1,5
627,"Hawaii",73608,0,0
323,"Las Vegas",123119,1,3
329,"Washington",166067,0,0
612,"Chicago",97168,0,0
282,"Washington",137647,0,0
324,"Las Vegas",88404,1,1
421,"Hawaii",170177,1,3
561,"New York",177907,1,1
578,"Miami",160686,0,0
594,"Miami",135389,0,0
561,"New York",49403,0,0
636,"Washington",115480,0,0
409,"New York",26369,0,0
271,"Miami",126984,1,1
579,"New York",29818,0,0
356,"Chicago",80859,1,4
457,"Miami",124205,1,3
501,"Washington",139625,0,0
411,"Washington",152199,0,0
277,"Miami",188474,1,2
433,"Las Vegas",160561,0,0
453,"Las Vegas",167547,0,0
593,"Miami",94557,0,0
362,"Chicago",127672,1,2
296,"Washington",47038,1,4
276,"Washington",31425,0,0
269,"Washington",74941,1,1
516,"Las Vegas",74573,0,0
370,"New York",199929,1,1
506,"New York",166922,1,5
405,"Hawaii",29385,1,3
499,"New York",186275,0,0
523,"Washington",136783,1,2
323,"Las Vegas",35970,0,0
495,"Miami",118805,1,1
382,"New York",75221,0,0
633,"Las Vegas",111147,0,0
564,"Hawaii",45473,1,5
374,"Washington",170470,0,0
214,"Washington",35593,0,0
637,"New York",144142,1,5
290,"Miami",27266,0,0
614,"New York",93629,1,2
557,"Chicago",94828,1,2
559,"Miami",111167,0,0
632,"Hawaii",50231,0,0
480,"Washington",163028,1,3
624,"Las Vegas",33127,1,3
462,"Washington",36040,0,0
623,"Las Vegas",161265,0,0
214,"Washington",134686,1,1
273,"Las Vegas",170340,0,0
229,"Miami",32280,1,2
574,"Chicago",175679,0,0
297,"Chicago",158833,0,0
422,"Las Vegas",154020,1,4
440,"Hawaii",74553,1,3
588,"Las Vegas",100792,0,0
603,"Miami",154632,1,5
447,"New York",135248,1,1
276,"New York",104319,1,3
290,"Miami",80552,1,2
479,"Chicago",176505,1,1
512,"Miami",123891,0,0
207,"Miami",198111,1,3
413,"Washington",37715,0,0
647,"Washington",37852,0,0
349,"Miami",155321,1,3
390,"Miami",100814,0,0
285,"New York",194876,1,5
213,"Hawaii",199618,1,4
556,"Miami",106124,0,0
583,"Miami",80543,1,5
550,"New York",123296,1,4
601,"New York",80759,1,1
355,"Washington",169117,0,0
551,"New York",91832,0,0
602,"Hawaii",129768,1,4
571,"Washington",186272,1,1
466,"Las Vegas",136440,1,3
387,"Las Vegas",48897,1,2
593,"Hawaii",112815,1,4
608,"Hawaii",63312,0,0
464,"Las Vegas",91177,1,4
383,"New York",64672,0,0
329,"Las Vegas",52173,1,5
213,"Washington",142483,0,0
300,"Miami",113344,1,5
637,"Las Vegas",45134,0,0
330,"Hawaii",91332,1,3
598,"New York",175070,1,1
542,"Miami",148388,1,3
546,"Las Vegas",72823,0,0
222,"New York",77575,0,0
246,"Hawaii",49541,1,3
627,"Las Vegas",91539,1,2
570,"Las Vegas",47624,0,0
312,"Miami",192146,1,2
401,"Hawaii",48317,0,0
356,"Hawaii",35533,0,0
596,"Hawaii",27265,0,0
436,"Washington",46350,1,5
639,"New York",139766,0,0
555,"Miami",64953,0,0
338,"New York",106616,1,3
575,"New York",76667,0,0
516,"New York",162050,1,2
324,"New York",124878,1,4
611,"New York",88221,0,0
314,"Washington",107192,1,1
589,"Miami",63971,0,0
239,"New York",176183,1,3
434,"Washington",153568,1,1
201,"Washington",58378,0,0
328,"Las Vegas",146504,1,3
429,"Las Vegas",126849,1,1
531,"Chicago",78316,1,2
257,"Washington",30523,0,0
539,"Washington",32057,1,1
292,"Chicago",90408,1,5
292,"Miami",36197,1,2
222,"New York",76636,1,1
226,"New York",93823,1,3
459,"Hawaii",184100,1,2
520,"Las Vegas",194889,1,3
587,"Chicago",105303,0,0
421,"Chicago",125389,0,0
577,"Miami",165928,1,2
302,"Chicago",30136,0,0
488,"Hawaii",169594,1,5
426,"Miami",67666,0,0
312,"Chicago",62416,0,0
579,"Miami",40048,0,0
394,"Chicago",61521,1,1
476,"Las Vegas",144557,1,1
228,"Miami",113794,1,4
389,"Washington",45871,0,0
202,"New York",195561,1,3
308,"Las Vegas",177666,1,1
551,"Miami",97681,0,0
434,"Las Vegas",134996,1,3
428,"Hawaii",125540,1,5
381,"Washington",199999,1,2
590,"Washington",56998,0,0
431,"Miami",74554,0,0
573,"Miami",32943,0,0
557,"Las Vegas",96486,1,1
283,"Hawaii",69262,1,1
582,"Hawaii",163040,1,3
261,"Chicago",37316,1,2
236,"Chicago",137638,1,3
563,"New York",123700,1,4
518,"Chicago",63032,0,0
206,"Miami",78214,1,4
359,"New York",152821,1,5
537,"Miami",134654,1,3
528,"Las Vegas",96876,1,4
211,"Las Vegas",67456,1,5
207,"Miami",89350,0,0
221,"Chicago",53723,1,5
648,"New York",42379,0,0
480,"Washington",42663,0,0
418,"Washington",67151,1,1
328,"Las Vegas",100532,1,1
388,"New York",195207,1,3
451,"Las Vegas",149170,1,1
473,"Washington",58047,1,3
484,"Las Vegas",39951,0,0
284,"Chicago",108133,0,0
273,"Miami",41577,0,0
430,"Las Vegas",43350,0,0
334,"New York",89544,1,5
500,"Washington",65028,0,0
459,"Miami",64472,1,1
366,"Las Vegas",190068,1,2
481,"New York",138354,0,0
570,"Washington",166967,1,5
453,"Miami",179305,1,2
344,"Miami",120494,1,5
323,"Miami",182273,1,3
524,"Miami",107012,1,3
274,"Miami",49111,0,0
378,"Miami",38702,1,3
520,"New York",92187,1,5
217,"Washington",142634,1,1
399,"Las Vegas",54586,1,5
480,"Chicago",190079,0,0
380,"Miami",42877,1,2
446,"Washington",121069,1,2
394,"Las Vegas",146831,1,2
548,"Miami",86463,1,3
205,"Las Vegas",41939,1,4
626,"Las Vegas",58731,0,0
473,"Las Vegas",167649,1,5
431,"New York",133202,1,5
200,"Hawaii",66547,1,5
601,"New York",122848,0,0
235,"New York",149272,1,4
432,"New York",51836,1,2
337,"Miami",48433,1,1
337,"Chicago",197488,0,0
481,"New York",143655,1,5
342,"Las Vegas",63291,0,0
603,"Washington",90853,1,4
575,"Washington",71120,0,0
248,"Las Vegas",46657,0,0
432,"Washington",45916,1,3
626,"Chicago",197864,1,1
550,"Washington",63181,0,0
245,"Las Vegas",141853,1,3
445,"Miami",129566,1,2
346,"Las Vegas",121379,0,0
278,"Washington",113570,1,4
390,"Washington",158278,1,2
447,"Miami",32005,1,3
546,"Washington",175433,0,0
281,"Washington",184103,1,4
562,"Chicago",79695,0,0
210,"Washington",117819,1,1
475,"Washington",68933,1,4
284,"Miami",75480,1,3
375,"Miami",50001,0,0
232,"New York",101187,0,0
578,"Hawaii",31860,1,3
252,"New York",164650,1,3
393,"New York",90759,0,0
305,"Las Vegas",79757,1,1
368,"New York",145467,0,0
554,"Washington",134735,1,5
633,"Hawaii",43610,0,0
352,"Hawaii",139672,1,5
585,"Las Vegas",69618,0,0
344,"New York",152716,1,5
498,"New York",121966,0,0
259,"New York",134598,1,5
575,"Hawaii",74295,1,2
398,"Miami",131856,1,1
571,"Hawaii",129278,1,1
574,"Washington",178032,1,2
285,"Hawaii",46236,0,0
552,"Las Vegas",143497,0,0
595,"Las Vegas",62744,0,0
549,"Miami",120040,1,4
572,"Chicago",53062,0,0
504,"New York",165264,1,5
641,"New York",146842,1,5
253,"New York",123189,1,2
575,"Chicago",35353,1,2
472,"Washington",66058,0,0
569,"New York",40108,0,0
322,"New York",138124,1,4
237,"Chicago",162293,1,2
392,"Chicago",160472,1,5
572,"Washington",136655,0,0
595,"Las Vegas",76664,0,0
440,"Miami",117390,0,0
439,"Las Vegas",138918,1,4
379,"Miami",70224,0,0
494,"Washington",29474,0,0
546,"New York",147265,1,5
504,"Washington",164412,0,0
593,"Miami",140509,0,0
516,"New York",148699,0,0
536,"Las Vegas",134751,0,0
264,"Miami",127368,1,4
330,"Las Vegas",166256,1,5
492,"Hawaii",80652,0,0
505,"Miami",49522,0,0
560,"Miami",35106,0,0
419,"Hawaii",147317,1,5
275,"Washington",163056,1,3
335,"Washington",169233,1,4
336,"Hawaii",63393,1,5
375,"Washington",192919,0,0
209,"Washington",190046,1,3
609,"Las Vegas",137066,0,0
474,"Las Vegas",104501,0,0
491,"Chicago",105632,0,0
402,"New York",84146,0,0
368,"Hawaii",76084,1,2
258,"Chicago",117475,0,0
491,"Las Vegas",25911,0,0
345,"Miami",29383,0,0
496,"Chicago",181994,1,5
234,"Washington",52534,0,0
344,"Chicago",76378,1,2
566,"Miami",161978,0,0
306,"Miami",156900,1,5
300,"New York",169915,1,5
448,"New York",51289,0,0
516,"New York",128753,1,5
315,"Miami",102922,0,0
378,"New York",160552,1,4
535,"New York",50626,1,5
501,"New York",128464,0,0
356,"Hawaii",54229,1,5
317,"Las Vegas",101986,1,2
496,"New York",109730,1,2
566,"Washington",100068,1,2
442,"Miami",89833,1,1
409,"Washington",75084,1,4
446,"Miami",164286,1,5
505,"Miami",130804,1,1
507,"Las Vegas",166233,1,3
507,"Miami",129393,1,3
612,"Las Vegas",169403,1,1
548,"Miami",33533,0,0
487,"Hawaii",191869,0,0
438,"Miami",40410,1,4
561,"New York",98523,0,0
500,"Hawaii",136862,1,5
304,"Las Vegas",98798,1,4
330,"Las Vegas",112874,1,4
351,"New York",38828,1,1
207,"Chicago",192634,1,1
590,"Las Vegas",88468,0,0
571,"Hawaii",97274,0,0
555,"New York",138882,0,0
438,"Hawaii",52336,0,0
473,"Washington",167627,1,3
294,"Las Vegas",170529,1,3
274,"Miami",94609,1,1
281,"Miami",190531,1,4
564,"Miami",109086,1,2
414,"New York",194680,1,5
400,"Las Vegas",129672,1,4
213,"Miami",164947,1,4
539,"Hawaii",29239,1,4
604,"Miami",50799,0,0
334,"Miami",195812,1,3
384,"Miami",54782,0,0
222,"Las Vegas",32466,1,4
440,"New York",45260,0,0
246,"New York",63107,1,2
500,"Miami",152290,1,4
291,"Hawaii",174751,1,1
222,"Las Vegas",99131,1,1
312,"Washington",132090,1,5
627,"Miami",191738,1,5
298,"Washington",40817,1,4
631,"Las Vegas",50187,0,0
210,"Las Vegas",165822,1,2
226,"Miami",146636,0,0
646,"Hawaii",105446,0,0
246,"Las Vegas",165424,1,2
277,"Hawaii",166083,1,3
480,"Hawaii",163808,1,4
618,"Miami",38716,0,0
546,"Chicago",118871,1,1
291,"Hawaii",114420,1,3
202,"New York",33403,1,5
447,"Hawaii",32195,1,1
648,"New York",53740,1,5
478,"Hawaii",163556,1,1
277,"New York",170536,1,4
286,"Las Vegas",105606,1,2
381,"Washington",61860,0,0
322,"New York",176856,0,0
418,"Las Vegas",176636,1,2
392,"Miami",108460,1,1
355,"New York",40957,1,1
648,"Chicago",33908,0,0
